"Notes","County","County Code","Year","Year Code","Multiple Cause of death","Multiple Cause of death Code","Underlying Cause of death","Underlying Cause of death Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,"Riverside County, CA","06065","2018","2018","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",51,2450758,2.1,1.5,2.7,0.3,0.0%
,"Riverside County, CA","06065","2019","2019","Heroin","T40.1","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",30,2470546,1.2,0.8,1.7,0.2,0.0%
,"Riverside County, CA","06065","2019","2019","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",48,2470546,1.9,1.4,2.6,0.3,0.0%
,"Riverside County, CA","06065","2019","2019","Other opioids","T40.2","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,2470546,Unreliable,0.4,1.1,0.2,0.0%
,"Riverside County, CA","06065","2019","2019","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,2470546,Unreliable,0.5,1.2,0.2,0.0%
,"Riverside County, CA","06065","2019","2019","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",84,2470546,3.4,2.7,4.2,0.4,0.1%
,"Riverside County, CA","06065","2019","2019","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",47,2470546,1.9,1.4,2.5,0.3,0.0%
,"Riverside County, CA","06065","2019","2019","Cocaine","T40.5","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",33,2470546,1.3,0.9,1.9,0.2,0.0%
,"Riverside County, CA","06065","2019","2019","Cocaine","T40.5","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,2470546,Unreliable,0.2,0.7,0.1,0.0%
,"Riverside County, CA","06065","2019","2019","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,2470546,1.1,0.7,1.5,0.2,0.0%
,"Riverside County, CA","06065","2019","2019","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",127,2470546,5.1,4.2,6.0,0.5,0.1%
,"Riverside County, CA","06065","2019","2019","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",77,2470546,3.1,2.5,3.9,0.4,0.1%
,"Riverside County, CA","06065","2020","2020","Heroin","T40.1","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",33,2489188,1.3,0.9,1.9,0.2,0.0%
,"Riverside County, CA","06065","2020","2020","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",62,2489188,2.5,1.9,3.2,0.3,0.1%
,"Riverside County, CA","06065","2020","2020","Other opioids","T40.2","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",22,2489188,0.9,0.6,1.3,0.2,0.0%
,"Riverside County, CA","06065","2020","2020","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",32,2489188,1.3,0.9,1.8,0.2,0.0%
,"Riverside County, CA","06065","2020","2020","Other opioids","T40.2","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,2489188,Unreliable,0.2,0.8,0.1,0.0%
,"Riverside County, CA","06065","2020","2020","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",152,2489188,6.1,5.1,7.1,0.5,0.1%
,"Riverside County, CA","06065","2020","2020","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",124,2489188,5.0,4.1,5.9,0.4,0.1%
,"Riverside County, CA","06065","2020","2020","Cocaine","T40.5","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",49,2489188,2.0,1.5,2.6,0.3,0.0%
,"Riverside County, CA","06065","2020","2020","Cocaine","T40.5","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,2489188,1.0,0.7,1.5,0.2,0.0%
,"Riverside County, CA","06065","2020","2020","Other and unspecified narcotics","T40.6","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,2489188,Unreliable,0.4,1.1,0.2,0.0%
,"Riverside County, CA","06065","2020","2020","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",49,2489188,2.0,1.5,2.6,0.3,0.0%
,"Riverside County, CA","06065","2020","2020","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",204,2489188,8.2,7.1,9.3,0.6,0.2%
,"Riverside County, CA","06065","2020","2020","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",151,2489188,6.1,5.1,7.0,0.5,0.1%
,"Riverside County, CA","06065","2021","2021","Heroin","T40.1","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",24,2458395,1.0,0.6,1.5,0.2,0.0%
,"Riverside County, CA","06065","2021","2021","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",53,2458395,2.2,1.6,2.8,0.3,0.0%
,"Riverside County, CA","06065","2021","2021","Other opioids","T40.2","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",22,2458395,0.9,0.6,1.4,0.2,0.0%
,"Riverside County, CA","06065","2021","2021","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,2458395,1.3,0.9,1.8,0.2,0.0%
,"Riverside County, CA","06065","2021","2021","Other opioids","T40.2","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,2458395,Unreliable,0.2,0.7,0.1,0.0%
,"Riverside County, CA","06065","2021","2021","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",192,2458395,7.8,6.7,8.9,0.6,0.2%
,"Riverside County, CA","06065","2021","2021","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",216,2458395,8.8,7.6,10.0,0.6,0.2%
,"Riverside County, CA","06065","2021","2021","Cocaine","T40.5","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",59,2458395,2.4,1.8,3.1,0.3,0.1%
,"Riverside County, CA","06065","2021","2021","Cocaine","T40.5","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",25,2458395,1.0,0.7,1.5,0.2,0.0%
,"Riverside County, CA","06065","2021","2021","Other and unspecified narcotics","T40.6","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,2458395,Unreliable,0.2,0.8,0.1,0.0%
,"Riverside County, CA","06065","2021","2021","Other and unspecified narcotics","T40.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,2458395,Unreliable,0.2,0.8,0.1,0.0%
,"Riverside County, CA","06065","2021","2021","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",52,2458395,2.1,1.6,2.8,0.3,0.0%
,"Riverside County, CA","06065","2021","2021","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",233,2458395,9.5,8.3,10.7,0.6,0.2%
,"Riverside County, CA","06065","2021","2021","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",213,2458395,8.7,7.5,9.8,0.6,0.2%
,"Riverside County, CA","06065","2022","2022","Heroin","T40.1","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,2473902,Unreliable,0.3,0.9,0.1,0.0%
,"Riverside County, CA","06065","2022","2022","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,2473902,1.1,0.7,1.6,0.2,0.0%
,"Riverside County, CA","06065","2022","2022","Other opioids","T40.2","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",24,2473902,1.0,0.6,1.4,0.2,0.0%
,"Riverside County, CA","06065","2022","2022","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,2473902,1.1,0.7,1.6,0.2,0.0%
,"Riverside County, CA","06065","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",196,2473902,7.9,6.8,9.0,0.6,0.2%
,"Riverside County, CA","06065","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",317,2473902,12.8,11.4,14.2,0.7,0.3%
,"Riverside County, CA","06065","2022","2022","Cocaine","T40.5","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",56,2473902,2.3,1.7,2.9,0.3,0.1%
,"Riverside County, CA","06065","2022","2022","Cocaine","T40.5","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,2473902,1.1,0.8,1.6,0.2,0.0%
,"Riverside County, CA","06065","2022","2022","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",54,2473902,2.2,1.6,2.8,0.3,0.1%
,"Riverside County, CA","06065","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",202,2473902,8.2,7.0,9.3,0.6,0.2%
,"Riverside County, CA","06065","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",313,2473902,12.7,11.3,14.1,0.7,0.3%
,"Riverside County, CA","06065","2023 ","2023","Heroin","T40.1","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,2492442,Unreliable,0.2,0.7,0.1,0.0%
,"Riverside County, CA","06065","2023 ","2023","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,2492442,0.9,0.6,1.3,0.2,0.0%
,"Riverside County, CA","06065","2023 ","2023","Other opioids","T40.2","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,2492442,Unreliable,0.2,0.8,0.1,0.0%
,"Riverside County, CA","06065","2023 ","2023","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,2492442,1.2,0.8,1.7,0.2,0.0%
,"Riverside County, CA","06065","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",172,2492442,6.9,5.9,7.9,0.5,0.2%
,"Riverside County, CA","06065","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",369,2492442,14.8,13.3,16.3,0.8,0.3%
,"Riverside County, CA","06065","2023 ","2023","Cocaine","T40.5","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",57,2492442,2.3,1.7,3.0,0.3,0.1%
,"Riverside County, CA","06065","2023 ","2023","Cocaine","T40.5","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,2492442,1.1,0.7,1.6,0.2,0.0%
,"Riverside County, CA","06065","2023 ","2023","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",36,2492442,1.4,1.0,2.0,0.2,0.0%
,"Riverside County, CA","06065","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",181,2492442,7.3,6.2,8.3,0.5,0.2%
,"Riverside County, CA","06065","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",352,2492442,14.1,12.6,15.6,0.8,0.3%
,"Sacramento County, CA","06067","2018","2018","Heroin","T40.1","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,1540975,Unreliable,0.4,1.4,0.2,0.0%
,"Sacramento County, CA","06067","2018","2018","Other opioids","T40.2","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,1540975,Unreliable,0.6,1.8,0.3,0.0%
,"Sacramento County, CA","06067","2018","2018","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,1540975,Unreliable,0.5,1.5,0.2,0.0%
